"table","col_id","row_id","entity"
"10630177_0_4831842476649004753","2","142","http://dbpedia.org/resource/We've_the_Zenith"
"10630177_0_4831842476649004753","2","46","http://dbpedia.org/resource/Longxi_International_Hotel"
"10630177_0_4831842476649004753","2","70","http://dbpedia.org/resource/Wells_Fargo_Plaza_(Houston)"
"10630177_0_4831842476649004753","2","41","http://dbpedia.org/resource/Minsheng_Bank_Building"
"10630177_0_4831842476649004753","2","146","http://dbpedia.org/resource/Triumph_Palace"
"10630177_0_4831842476649004753","2","190","http://dbpedia.org/resource/Rinku_Gate_Tower_Building"
"10630177_0_4831842476649004753","2","80","http://dbpedia.org/resource/Comcast_Center_(Philadelphia)"
"10630177_0_4831842476649004753","2","35","http://dbpedia.org/resource/John_Hancock_Center"
"10630177_0_4831842476649004753","2","6","http://dbpedia.org/resource/Petronas_Towers"
"10630177_0_4831842476649004753","2","37","http://dbpedia.org/resource/Keangnam_Hanoi_Landmark_Tower"
"10630177_0_4831842476649004753","2","79","http://dbpedia.org/resource/Eureka_Tower"
"10630177_0_4831842476649004753","2","44","http://dbpedia.org/resource/China_World_Trade_Center_Tower_III"
"10630177_0_4831842476649004753","2","191","http://dbpedia.org/resource/New_Century_Plaza_Tower_A"
"10630177_0_4831842476649004753","2","28","http://dbpedia.org/resource/Almas_Tower"
"10630177_0_4831842476649004753","2","4","http://dbpedia.org/resource/Shanghai_World_Financial_Center"
"10630177_0_4831842476649004753","2","100","http://dbpedia.org/resource/40_Wall_Street"
"10630177_0_4831842476649004753","2","109","http://dbpedia.org/resource/International_Finance_Center_Seoul"
"10630177_0_4831842476649004753","2","175","http://dbpedia.org/resource/Liberty_Place"
"10630177_0_4831842476649004753","2","161","http://dbpedia.org/resource/101_Collins_Street"
"10630177_0_4831842476649004753","2","128","http://dbpedia.org/resource/21st_Century_Tower"
"10630177_0_4831842476649004753","2","58","http://dbpedia.org/resource/The_Gate_Shams_Abu_Dhabi"
"10630177_0_4831842476649004753","2","132","http://dbpedia.org/resource/8_Spruce_Street"
"10630177_0_4831842476649004753","2","73","http://dbpedia.org/resource/We've_the_Zenith"
"10630177_0_4831842476649004753","2","182","http://dbpedia.org/resource/Devon_Tower"
"10630177_0_4831842476649004753","2","49","http://dbpedia.org/resource/Burj_Al_Arab"
"10630177_0_4831842476649004753","2","66","http://dbpedia.org/resource/Etihad_Towers"
"10630177_0_4831842476649004753","2","154","http://dbpedia.org/resource/Aon_Center_(Los_Angeles)"
"10630177_0_4831842476649004753","2","50","http://dbpedia.org/resource/Chrysler_Building"
"10630177_0_4831842476649004753","2","48","http://dbpedia.org/resource/Q1_(building)"
"10630177_0_4831842476649004753","2","148","http://dbpedia.org/resource/Ubora_Towers"
"10630177_0_4831842476649004753","2","69","http://dbpedia.org/resource/Leatop_Plaza"
"10630177_0_4831842476649004753","2","168","http://dbpedia.org/resource/Bahrain_Financial_Harbour"
"10630177_0_4831842476649004753","2","188","http://dbpedia.org/resource/Dubai_Marriott_Harbour_Hotel_&_Suites"
"10630177_0_4831842476649004753","2","29","http://dbpedia.org/resource/The_Pinnacle_(Guangzhou)"
"10630177_0_4831842476649004753","2","16","http://dbpedia.org/resource/Al_Hamra_Tower"
"10630177_0_4831842476649004753","2","162","http://dbpedia.org/resource/Fortune_Plaza_Office_Building_1"
"10630177_0_4831842476649004753","2","122","http://dbpedia.org/resource/Acico_Twin_Towers"
"11278409_0_3742771475298785475","1","62","http://dbpedia.org/resource/Jack_in_the_Box"
"11278409_0_3742771475298785475","1","26","http://dbpedia.org/resource/Food_Lion"
"11278409_0_3742771475298785475","1","84","http://dbpedia.org/resource/Kmart"
"11278409_0_3742771475298785475","1","164","http://dbpedia.org/resource/Nissan_Motor_Company"
"11278409_0_3742771475298785475","1","187","http://dbpedia.org/resource/American_Airlines"
"11278409_0_3742771475298785475","1","71","http://dbpedia.org/resource/Piggly_Wiggly"
"11278409_0_3742771475298785475","1","114","http://dbpedia.org/resource/The_Hertz_Corporation"
"11278409_0_3742771475298785475","1","78","http://dbpedia.org/resource/Toyota"
"11278409_0_3742771475298785475","1","115","http://dbpedia.org/resource/American_Automobile_Association"
"11278409_0_3742771475298785475","1","184","http://dbpedia.org/resource/Qwest"
"11278409_0_3742771475298785475","1","174","http://dbpedia.org/resource/Aetna"
"11278409_0_3742771475298785475","1","40","http://dbpedia.org/resource/Albertsons"
"11278409_0_3742771475298785475","1","28","http://dbpedia.org/resource/Giant_Eagle"
"11278409_0_3742771475298785475","1","170","http://dbpedia.org/resource/AT&T_Wireless_Services"
"11278409_0_3742771475298785475","1","21","http://dbpedia.org/resource/BJ's_Wholesale_Club"
"11278409_0_3742771475298785475","1","155","http://dbpedia.org/resource/21st_Century_Insurance"
"11278409_0_3742771475298785475","1","76","http://dbpedia.org/resource/Robert_Bosch_GmbH"
"11278409_0_3742771475298785475","1","14","http://dbpedia.org/resource/PNC_Financial_Services"
"11278409_0_3742771475298785475","1","88","http://dbpedia.org/resource/TracFone_Wireless"
"11278409_0_3742771475298785475","1","165","http://dbpedia.org/resource/Chrysler"
"11278409_0_3742771475298785475","1","136","http://dbpedia.org/resource/Wells_Fargo"
"11278409_0_3742771475298785475","1","4","http://dbpedia.org/resource/Chick-fil-A"
"11278409_0_3742771475298785475","1","180","http://dbpedia.org/resource/Gateway,_Inc."
"11278409_0_3742771475298785475","1","185","http://dbpedia.org/resource/Comcast"
"11278409_0_3742771475298785475","1","43","http://dbpedia.org/resource/United_Parcel_Service"
"11278409_0_3742771475298785475","1","34","http://dbpedia.org/resource/CVS_Caremark"
"11278409_0_3742771475298785475","1","101","http://dbpedia.org/resource/EBay"
"11278409_0_3742771475298785475","1","182","http://dbpedia.org/resource/Humana"
"11278409_0_3742771475298785475","1","32","http://dbpedia.org/resource/J._C._Penney"
"11278409_0_3742771475298785475","1","64","http://dbpedia.org/resource/Courtyard_by_Marriott"
"11278409_0_3742771475298785475","1","183","http://dbpedia.org/resource/Cox_Communications"
"11278409_0_3742771475298785475","1","42","http://dbpedia.org/resource/USAA"
"11278409_0_3742771475298785475","1","66","http://dbpedia.org/resource/Macy's"
"11278409_0_3742771475298785475","1","81","http://dbpedia.org/resource/Progressive_Corporation"
"11278409_0_3742771475298785475","1","127","http://dbpedia.org/resource/Verizon_Wireless"
"11278409_0_3742771475298785475","1","158","http://dbpedia.org/resource/Morgan_Stanley_Wealth_Management"
"11278409_0_3742771475298785475","1","23","http://dbpedia.org/resource/Dunkin'_Donuts"
"11278409_0_3742771475298785475","1","178","http://dbpedia.org/resource/Kia_Motors"
"11278409_0_3742771475298785475","1","5","http://dbpedia.org/resource/Subway_(restaurant)"
"11278409_0_3742771475298785475","1","201","http://dbpedia.org/resource/Medicaid"
"11278409_0_3742771475298785475","1","12","http://dbpedia.org/resource/ShopRite_(United_States)"
"11278409_0_3742771475298785475","1","83","http://dbpedia.org/resource/Best_Buy"
"11278409_0_3742771475298785475","1","45","http://dbpedia.org/resource/ING_Group"
"11278409_0_3742771475298785475","1","171","http://dbpedia.org/resource/United_Airlines"
"11278409_0_3742771475298785475","1","77","http://dbpedia.org/resource/BMW"
"11278409_0_3742771475298785475","1","59","http://dbpedia.org/resource/Charles_Schwab_Corporation"
"11278409_0_3742771475298785475","1","29","http://dbpedia.org/resource/Safeway_Inc."
"11278409_0_3742771475298785475","1","111","http://dbpedia.org/resource/Samsung"
"11278409_0_3742771475298785475","1","104","http://dbpedia.org/resource/General_Electric"
"11278409_0_3742771475298785475","1","73","http://dbpedia.org/resource/Choice_Hotels"
"11278409_0_3742771475298785475","1","139","http://dbpedia.org/resource/American_Family_Insurance"
"11278409_0_3742771475298785475","1","162","http://dbpedia.org/resource/Cox_Communications"
"11278409_0_3742771475298785475","1","47","http://dbpedia.org/resource/Hampton_Inn"
"11278409_0_3742771475298785475","1","38","http://dbpedia.org/resource/USAA"
"11278409_0_3742771475298785475","1","193","http://dbpedia.org/resource/Citibank"
"11278409_0_3742771475298785475","1","154","http://dbpedia.org/resource/Bank_of_America"
"11278409_0_3742771475298785475","1","166","http://dbpedia.org/resource/Dollar_Thrifty_Automotive_Group"
"11278409_0_3742771475298785475","1","49","http://dbpedia.org/resource/State_Farm_Insurance"
"11278409_0_3742771475298785475","1","74","http://dbpedia.org/resource/Fidelity_Investments"
"11278409_0_3742771475298785475","1","110","http://dbpedia.org/resource/Office_Depot"
"11278409_0_3742771475298785475","1","93","http://dbpedia.org/resource/Discover_Card"
"11278409_0_3742771475298785475","1","24","http://dbpedia.org/resource/Taco_Bell"
"11278409_0_3742771475298785475","1","15","http://dbpedia.org/resource/Pizza_Hut"
"11278409_0_3742771475298785475","1","131","http://dbpedia.org/resource/Super_8_Motels"
"11278409_0_3742771475298785475","1","151","http://dbpedia.org/resource/Continental_Airlines"
"11278409_0_3742771475298785475","1","199","http://dbpedia.org/resource/Blue_Shield_of_California"
"11278409_0_3742771475298785475","1","141","http://dbpedia.org/resource/Merrill_Lynch"
"11278409_0_3742771475298785475","1","7","http://dbpedia.org/resource/H-E-B"
"11278409_0_3742771475298785475","1","69","http://dbpedia.org/resource/American_Express"
"11278409_0_3742771475298785475","1","122","http://dbpedia.org/resource/Lenovo"
"11278409_0_3742771475298785475","1","129","http://dbpedia.org/resource/Regions_Financial_Corporation"
"11278409_0_3742771475298785475","1","55","http://dbpedia.org/resource/Toys_%22R%22_Us"
"11278409_0_3742771475298785475","1","168","http://dbpedia.org/resource/Medicare_%28United_States%29"
"11278409_0_3742771475298785475","1","18","http://dbpedia.org/resource/Arby's"
"11278409_0_3742771475298785475","1","67","http://dbpedia.org/resource/AirTran_Airways"
"11278409_0_3742771475298785475","1","1","http://dbpedia.org/resource/Sam's_Club"
"11278409_0_3742771475298785475","1","134","http://dbpedia.org/resource/Ford_Motor_Company"
"11278409_0_3742771475298785475","1","6","http://dbpedia.org/resource/Starbucks"
"11278409_0_3742771475298785475","1","36","http://dbpedia.org/resource/Toronto-Dominion_Bank"
"11278409_0_3742771475298785475","1","22","http://dbpedia.org/resource/Lowe's"
"11278409_0_3742771475298785475","1","149","http://dbpedia.org/resource/Motel_6"
"11278409_0_3742771475298785475","1","117","http://dbpedia.org/resource/Toshiba"
"11278409_0_3742771475298785475","1","172","http://dbpedia.org/resource/Dodge"
"11278409_0_3742771475298785475","1","63","http://dbpedia.org/resource/Holiday_Inn_Express"
"11278409_0_3742771475298785475","1","54","http://dbpedia.org/resource/United_States_Postal_Service"
"11278409_0_3742771475298785475","1","157","http://dbpedia.org/resource/Verizon_Communications"
"11278409_0_3742771475298785475","1","205","http://dbpedia.org/resource/Charter_Communications"
"11278409_0_3742771475298785475","1","105","http://dbpedia.org/resource/Budget_Rent_a_Car"
"11278409_0_3742771475298785475","1","108","http://dbpedia.org/resource/GEICO"
"11278409_0_3742771475298785475","1","33","http://dbpedia.org/resource/The_Home_Depot"
"11278409_0_3742771475298785475","1","2","http://dbpedia.org/resource/Publix"
"11278409_0_3742771475298785475","1","109","http://dbpedia.org/resource/Allstate"
"11278409_0_3742771475298785475","1","98","http://dbpedia.org/resource/Edward_Jones_Investments"
"11278409_0_3742771475298785475","1","48","http://dbpedia.org/resource/Marriott_International"
"11278409_0_3742771475298785475","1","102","http://dbpedia.org/resource/Alaska_Airlines"
"11278409_0_3742771475298785475","1","124","http://dbpedia.org/resource/Hewlett-Packard"
"11278409_0_3742771475298785475","1","46","http://dbpedia.org/resource/Alamo_Rent_a_Car"
"11278409_0_3742771475298785475","1","65","http://dbpedia.org/resource/The_Hartford"
"11278409_0_3742771475298785475","1","57","http://dbpedia.org/resource/Chevrolet"
"11278409_0_3742771475298785475","1","17","http://dbpedia.org/resource/Walgreens"
"11278409_0_3742771475298785475","1","140","http://dbpedia.org/resource/AOL"
"11278409_0_3742771475298785475","1","148","http://dbpedia.org/resource/Compaq"
"11278409_0_3742771475298785475","1","97","http://dbpedia.org/resource/Ameriprise_Financial"
"11278409_0_3742771475298785475","1","179","http://dbpedia.org/resource/Dell"
"11278409_0_3742771475298785475","1","89","http://dbpedia.org/resource/JetBlue"
"11278409_0_3742771475298785475","1","60","http://dbpedia.org/resource/Walmart"
"11278409_0_3742771475298785475","1","52","http://dbpedia.org/resource/KFC"
"11278409_0_3742771475298785475","1","133","http://dbpedia.org/resource/Sprint_Corporation"
"11278409_0_3742771475298785475","1","190","http://dbpedia.org/resource/US_Airways"
"11278409_0_3742771475298785475","1","177","http://dbpedia.org/resource/T-Mobile"
"11278409_0_3742771475298785475","1","150","http://dbpedia.org/resource/DirecTV"
"11278409_0_3742771475298785475","1","56","http://dbpedia.org/resource/Old_Navy"
"11278409_0_3742771475298785475","1","9","http://dbpedia.org/resource/Aldi"
"11278409_0_3742771475298785475","1","107","http://dbpedia.org/resource/Hyatt"
"11278409_0_3742771475298785475","1","125","http://dbpedia.org/resource/Dish_Network"
"11278409_0_3742771475298785475","1","80","http://dbpedia.org/resource/Best_Western"
"11278409_0_3742771475298785475","1","51","http://dbpedia.org/resource/Staples_Inc."
"11278409_0_3742771475298785475","1","53","http://dbpedia.org/page/McDonald%27s"
"11278409_0_3742771475298785475","1","95","http://dbpedia.org/resource/Farmers_Insurance_Group"
"11278409_0_3742771475298785475","1","202","http://dbpedia.org/resource/Health_Net"
"11278409_0_3742771475298785475","1","188","http://dbpedia.org/resource/Citigroup"
"11278409_0_3742771475298785475","1","144","http://dbpedia.org/resource/U.S._Cellular"
"11278409_0_3742771475298785475","1","142","http://dbpedia.org/resource/E-Trade"
"11278409_0_3742771475298785475","1","82","http://dbpedia.org/resource/Sears"
"11278409_0_3742771475298785475","1","176","http://dbpedia.org/resource/Cablevision"
"11278409_0_3742771475298785475","1","10","http://dbpedia.org/resource/Sonic_Drive-In"
"11278409_0_3742771475298785475","1","35","http://dbpedia.org/resource/Southwest_Airlines"
"11278409_0_3742771475298785475","1","126","http://dbpedia.org/resource/Bright_House_Networks"
"11278409_0_3742771475298785475","1","200","http://dbpedia.org/resource/Anthem_%28insurance%29"
"11278409_0_3742771475298785475","1","135","http://dbpedia.org/resource/Sony"
"11278409_0_3742771475298785475","1","11","http://dbpedia.org/resource/Kroger"
"11278409_0_3742771475298785475","1","92","http://dbpedia.org/resource/Chase_(bank)"
"11278409_0_3742771475298785475","1","153","http://dbpedia.org/resource/EMachines"
"11278409_0_3742771475298785475","1","58","http://dbpedia.org/resource/Burger_King"
"11278409_0_3742771475298785475","1","143","http://dbpedia.org/resource/Virgin_Mobile"
"11278409_0_3742771475298785475","1","159","http://dbpedia.org/resource/TD_Ameritrade"
"11278409_0_3742771475298785475","1","169","http://dbpedia.org/resource/Time_Warner_Cable_Internet"
"11278409_0_3742771475298785475","1","70","http://dbpedia.org/resource/Domino's_Pizza"
"11278409_0_3742771475298785475","1","156","http://dbpedia.org/resource/The_Travelers_Companies"
"11278409_0_3742771475298785475","1","130","http://dbpedia.org/resource/Capital_One"
"11278409_0_3742771475298785475","1","181","http://dbpedia.org/resource/Capital_One"
"11278409_0_3742771475298785475","1","160","http://dbpedia.org/resource/DHL_Express"
"11278409_0_3742771475298785475","1","175","http://dbpedia.org/resource/UnitedHealth_Group"
"11278409_0_3742771475298785475","1","167","http://dbpedia.org/resource/HSBC"
"11278409_0_3742771475298785475","1","39","http://dbpedia.org/resource/Dairy_Queen"
"11278409_0_3742771475298785475","1","123","http://dbpedia.org/resource/ING_Group"
"11278409_0_3742771475298785475","1","8","http://dbpedia.org/resource/Winn-Dixie"
"11278409_0_3742771475298785475","1","186","http://dbpedia.org/resource/Wells_Fargo_Advisors"
"11278409_0_3742771475298785475","1","31","http://dbpedia.org/resource/FedEx"
"11278409_0_3742771475298785475","1","145","http://dbpedia.org/resource/Delta_Air_Lines"
"11278409_0_3742771475298785475","1","112","http://dbpedia.org/resource/U.S._Bancorp"
"11278409_0_3742771475298785475","1","44","http://dbpedia.org/resource/Rite_Aid"
