table,col_id,row_id
11833461_1_3811022039809817402,0,50
38428277_0_1311643810102462607,1,5
77694908_0_6083291340991074532,1,59
13719111_1_5719401842463579519,0,509
9475172_1_1023126399856690702,1,114
13719111_1_5719401842463579519,0,68
22864497_0_8632623712684511496,0,13
22864497_0_8632623712684511496,0,334
26310680_0_5150772059999313798,1,84
91959037_0_7907661684242014480,1,70
22864497_0_8632623712684511496,0,229
37856682_0_6818907050314633217,0,50
66009064_0_9148652238372261251,0,118
88523363_0_8180214313099580515,0,240
90196673_0_5458330029110291950,0,339
60319454_0_3938426910282115527,0,17
69537082_0_7789694313271016902,1,146
69537082_0_7789694313271016902,1,20
9834884_0_3871985887467090123,1,25
22864497_0_8632623712684511496,0,286
21362676_0_6854186738074119688,1,43
88523363_0_8180214313099580515,0,390
90196673_0_5458330029110291950,0,406
88523363_0_8180214313099580515,0,368
20135078_0_7570343137119682530,1,57
28086084_0_3127660530989916727,0,92
50270082_0_444360818941411589,1,54
54719588_0_8417197176086756912,3,65
63450419_0_8012592961815711786,1,118
9834884_0_3871985887467090123,1,362
50270082_0_444360818941411589,1,162
90196673_0_5458330029110291950,0,140
39759273_0_1427898308030295194,1,61
39650055_5_7135804139753401681,1,72
90196673_0_5458330029110291950,0,209
9475172_1_1023126399856690702,1,22
84575189_0_6365692015941409487,2,91
37856682_0_6818907050314633217,0,132
66009064_0_9148652238372261251,0,30
84575189_0_6365692015941409487,2,41
37856682_0_6818907050314633217,0,7
37856682_0_6818907050314633217,0,66
50245608_0_871275842592178099,0,242
13719111_1_5719401842463579519,0,58
26310680_0_5150772059999313798,1,33
28086084_0_3127660530989916727,0,121
29414811_12_251152470253168163,1,7
88523363_0_8180214313099580515,0,89
28086084_0_3127660530989916727,0,91
60319454_0_3938426910282115527,0,32
25404227_0_2240631045609013057,1,75
38428277_0_1311643810102462607,1,90
36102169_0_7739454799295072814,2,348
69537082_0_7789694313271016902,1,102
21245481_0_8730460088443117515,1,152
66009064_0_9148652238372261251,0,103
28086084_0_3127660530989916727,0,15
21362676_0_6854186738074119688,1,98
50245608_0_871275842592178099,0,181
66009064_0_9148652238372261251,0,133
53822652_0_5767892317858575530,1,423
40534006_0_4617468856744635526,1,27
34041816_1_4749054164534706977,1,21
52299421_0_4473286348258170200,1,74
99070098_0_2074872741302696997,1,13
36102169_0_7739454799295072814,2,211
26310680_0_5150772059999313798,1,106
9834884_0_3871985887467090123,1,70
50245608_0_871275842592178099,0,71
90196673_0_5458330029110291950,0,381
91959037_0_7907661684242014480,1,238
50270082_0_444360818941411589,1,5
9834884_0_3871985887467090123,1,239
53822652_0_5767892317858575530,1,114
69537082_0_7789694313271016902,1,34
50245608_0_871275842592178099,0,229
14067031_0_559833072073397908,0,2
99070098_0_2074872741302696997,1,194
77694908_0_6083291340991074532,1,55
24036779_0_5608105867560183058,0,45
66009064_0_9148652238372261251,0,31
88523363_0_8180214313099580515,0,450
21245481_0_8730460088443117515,1,75
41480166_0_6681239260286218499,0,51
69537082_0_7789694313271016902,1,150
29414811_13_8724394428539174350,1,2
9567241_0_5666388268510912770,1,6
54719588_0_8417197176086756912,3,198
8468806_0_4382447409703007384,1,44
84548468_0_5955155464119382182,1,91
91959037_0_7907661684242014480,1,386
39173938_0_7916056990138658530,1,29
99070098_0_2074872741302696997,1,189
9475172_1_1023126399856690702,1,16
35188621_0_6058553107571275232,1,28
24036779_0_5608105867560183058,0,59
37856682_0_6818907050314633217,0,15
88523363_0_8180214313099580515,0,377
90196673_0_5458330029110291950,0,402
13719111_1_5719401842463579519,0,530
99070098_0_2074872741302696997,1,175
63450419_0_8012592961815711786,1,17
9834884_0_3871985887467090123,1,121
9834884_0_3871985887467090123,1,83
69881946_0_1105130426898457358,1,39
13719111_1_5719401842463579519,0,439
22864497_0_8632623712684511496,0,127
90196673_0_5458330029110291950,0,57
22864497_0_8632623712684511496,0,98
53822652_0_5767892317858575530,1,273
84548468_0_5955155464119382182,1,81
99070098_0_2074872741302696997,1,103
99070098_0_2074872741302696997,1,98
90196673_0_5458330029110291950,0,199
21245481_0_8730460088443117515,1,60
21362676_0_6854186738074119688,1,19
22864497_0_8632623712684511496,0,274
26310680_0_5150772059999313798,1,122
36102169_0_7739454799295072814,2,265
53822652_0_5767892317858575530,1,245
66009064_0_9148652238372261251,0,156
8468806_0_4382447409703007384,1,38
16767252_0_2409448375013995751,1,23
9834884_0_3871985887467090123,1,37
46671561_0_6122315295162029872,0,119
21362676_0_6854186738074119688,1,46
39173938_0_7916056990138658530,1,99
37856682_0_6818907050314633217,0,81
84575189_0_6365692015941409487,2,54
39650055_5_7135804139753401681,1,26
37856682_0_6818907050314633217,0,38
20135078_0_7570343137119682530,1,94
13719111_1_5719401842463579519,0,162
84548468_0_5955155464119382182,1,26
88523363_0_8180214313099580515,0,92
9834884_0_3871985887467090123,1,12
36102169_0_7739454799295072814,2,52
21245481_0_8730460088443117515,1,128
37856682_0_6818907050314633217,0,181
46671561_0_6122315295162029872,0,67
22864497_0_8632623712684511496,0,180
45073662_0_3179937335063201739,1,24
21245481_0_8730460088443117515,1,190
39107734_2_2329160387535788734,1,17
36102169_0_7739454799295072814,2,24
22864497_0_8632623712684511496,0,198
16767252_0_2409448375013995751,1,78
88523363_0_8180214313099580515,0,13
91959037_0_7907661684242014480,1,341
58891288_0_1117541047012405958,1,24
41480166_0_6681239260286218499,0,114
13719111_1_5719401842463579519,0,548
36102169_0_7739454799295072814,2,247
35188621_0_6058553107571275232,1,90
50245608_0_871275842592178099,0,22
60319454_0_3938426910282115527,0,38
16767252_0_2409448375013995751,1,62
90196673_0_5458330029110291950,0,409
91959037_0_7907661684242014480,1,138
20135078_0_7570343137119682530,1,25
41480166_0_6681239260286218499,0,130
69537082_0_7789694313271016902,1,202
28086084_0_3127660530989916727,0,201
26310680_0_5150772059999313798,1,186
36102169_0_7739454799295072814,2,194
69537082_0_7789694313271016902,1,154
91959037_0_7907661684242014480,1,390
9834884_0_3871985887467090123,1,290
35188621_0_6058553107571275232,1,26
90196673_0_5458330029110291950,0,346
28086084_0_3127660530989916727,0,34
35188621_0_6058553107571275232,1,44
91959037_0_7907661684242014480,1,315
52299421_0_4473286348258170200,1,39
88523363_0_8180214313099580515,0,493
41480166_0_6681239260286218499,0,39
50245608_0_871275842592178099,0,62
66009064_0_9148652238372261251,0,169
36102169_0_7739454799295072814,2,111
9834884_0_3871985887467090123,1,231
99070098_0_2074872741302696997,1,140
50245608_0_871275842592178099,0,277
54719588_0_8417197176086756912,3,171
90196673_0_5458330029110291950,0,251
90196673_0_5458330029110291950,0,210
20135078_0_7570343137119682530,1,62
66009064_0_9148652238372261251,0,102
28086084_0_3127660530989916727,0,164
91959037_0_7907661684242014480,1,61
63450419_0_8012592961815711786,1,67
36102169_0_7739454799295072814,2,126
39650055_5_7135804139753401681,1,21
21245481_0_8730460088443117515,1,140
69881946_0_1105130426898457358,1,30
9834884_0_3871985887467090123,1,214
46671561_0_6122315295162029872,0,104
80588006_0_6965325215443683359,1,21
91959037_0_7907661684242014480,1,126
69537082_0_7789694313271016902,1,142
58891288_0_1117541047012405958,1,76
22864497_0_8632623712684511496,0,372
36102169_0_7739454799295072814,2,166
36102169_0_7739454799295072814,2,255
63450419_0_8012592961815711786,1,44
88523363_0_8180214313099580515,0,483
13719111_1_5719401842463579519,0,154
63450419_0_8012592961815711786,1,123
88523363_0_8180214313099580515,0,40
53822652_0_5767892317858575530,1,252
46671561_0_6122315295162029872,0,76
90196673_0_5458330029110291950,0,425
20135078_0_7570343137119682530,1,33
52299421_0_4473286348258170200,1,50
63450419_0_8012592961815711786,1,94
90196673_0_5458330029110291950,0,235
26310680_0_5150772059999313798,1,192
91959037_0_7907661684242014480,1,271
99070098_0_2074872741302696997,1,208
50245608_0_871275842592178099,0,20
50245608_0_871275842592178099,0,37
39650055_5_7135804139753401681,1,91
13719111_1_5719401842463579519,0,183
46671561_0_6122315295162029872,0,56
41480166_0_6681239260286218499,0,143
41480166_0_6681239260286218499,0,23
21245481_0_8730460088443117515,1,5
50270082_0_444360818941411589,1,65
53822652_0_5767892317858575530,1,325
16767252_0_2409448375013995751,1,53
75367212_2_2745466355267233390,0,7
77694908_0_6083291340991074532,1,61
91959037_0_7907661684242014480,1,124
58891288_0_1117541047012405958,1,92
88523363_0_8180214313099580515,0,350
41480166_0_6681239260286218499,0,70
9834884_0_3871985887467090123,1,282
71840765_0_6664391841933033844,0,7
66009064_0_9148652238372261251,0,52
54719588_0_8417197176086756912,3,91
53822652_0_5767892317858575530,1,140
20135078_0_7570343137119682530,1,88
37856682_0_6818907050314633217,0,110
20135078_0_7570343137119682530,1,29
26310680_0_5150772059999313798,1,222
37856682_0_6818907050314633217,0,154
22864497_0_8632623712684511496,0,67
36102169_0_7739454799295072814,2,65
50270082_0_444360818941411589,1,103
54719588_0_8417197176086756912,3,104
53822652_0_5767892317858575530,1,258
53822652_0_5767892317858575530,1,225
39173938_0_7916056990138658530,1,66
13719111_1_5719401842463579519,0,399
13719111_1_5719401842463579519,0,187
91959037_0_7907661684242014480,1,211
88523363_0_8180214313099580515,0,541
84548468_0_5955155464119382182,1,6
36102169_0_7739454799295072814,2,150
22864497_0_8632623712684511496,0,333
22864497_0_8632623712684511496,0,218
25404227_0_2240631045609013057,1,64
54719588_0_8417197176086756912,3,32
88523363_0_8180214313099580515,0,320
39173938_0_7916056990138658530,1,34
91959037_0_7907661684242014480,1,56
88523363_0_8180214313099580515,0,551
88523363_0_8180214313099580515,0,478
88523363_0_8180214313099580515,0,20
38428277_0_1311643810102462607,1,15
13719111_1_5719401842463579519,0,145
39173938_0_7916056990138658530,1,49
50270082_0_444360818941411589,1,35
39650055_5_7135804139753401681,1,9
22864497_0_8632623712684511496,0,360
53822652_0_5767892317858575530,1,255
9475172_1_1023126399856690702,1,100
41480166_0_6681239260286218499,0,1
22864497_0_8632623712684511496,0,312
54719588_0_8417197176086756912,3,55
53822652_0_5767892317858575530,1,147
38428277_0_1311643810102462607,1,14
29414811_12_251152470253168163,1,17
26310680_0_5150772059999313798,1,42
36102169_0_7739454799295072814,2,185
88523363_0_8180214313099580515,0,94
54719588_0_8417197176086756912,3,189
22864497_0_8632623712684511496,0,96
20135078_0_7570343137119682530,1,71
37856682_0_6818907050314633217,0,196
39650055_5_7135804139753401681,1,36
22864497_0_8632623712684511496,0,375
26310680_0_5150772059999313798,1,134
22864497_0_8632623712684511496,0,73
28086084_0_3127660530989916727,0,216
54719588_0_8417197176086756912,3,133
9834884_0_3871985887467090123,1,111
88523363_0_8180214313099580515,0,507
28086084_0_3127660530989916727,0,207
37856682_0_6818907050314633217,0,45
39650055_5_7135804139753401681,1,8
9834884_0_3871985887467090123,1,184
36102169_0_7739454799295072814,2,223
41480166_0_6681239260286218499,0,142
84548468_0_5955155464119382182,1,4
13719111_1_5719401842463579519,0,459
39650055_5_7135804139753401681,1,52
39173938_0_7916056990138658530,1,77
13719111_1_5719401842463579519,0,0
28086084_0_3127660530989916727,0,139
53822652_0_5767892317858575530,1,371
50270082_0_444360818941411589,1,14
9834884_0_3871985887467090123,1,165
39759273_0_1427898308030295194,1,94
41480166_0_6681239260286218499,0,94
90196673_0_5458330029110291950,0,369
58891288_0_1117541047012405958,1,32
11833461_1_3811022039809817402,0,63
63450419_0_8012592961815711786,1,176
13719111_1_5719401842463579519,0,198
91959037_0_7907661684242014480,1,6
21362676_0_6854186738074119688,1,42
84548468_0_5955155464119382182,1,52
77694908_0_6083291340991074532,1,39
91959037_0_7907661684242014480,1,314
58891288_0_1117541047012405958,1,79
35188621_0_6058553107571275232,1,77
54719588_0_8417197176086756912,3,247
84548468_0_5955155464119382182,1,95
21245481_0_8730460088443117515,1,142
33401079_0_9127583903019856402,0,27
39650055_5_7135804139753401681,1,70
91959037_0_7907661684242014480,1,380
63450419_0_8012592961815711786,1,181
26310680_0_5150772059999313798,1,166
28086084_0_3127660530989916727,0,20
8468806_0_4382447409703007384,1,26
53822652_0_5767892317858575530,1,313
54719588_0_8417197176086756912,3,118
39759273_0_1427898308030295194,1,34
28086084_0_3127660530989916727,0,154
39650055_5_7135804139753401681,1,88
13719111_1_5719401842463579519,0,196
13719111_1_5719401842463579519,0,105
88523363_0_8180214313099580515,0,190
26310680_0_5150772059999313798,1,211
84575189_0_6365692015941409487,2,26
52299421_0_4473286348258170200,1,49
77694908_0_6083291340991074532,1,35
41480166_0_6681239260286218499,0,153
24036779_0_5608105867560183058,0,18
53822652_0_5767892317858575530,1,411
21362676_0_6854186738074119688,1,96
39759273_0_1427898308030295194,1,37
38428277_0_1311643810102462607,1,37
84575189_0_6365692015941409487,2,42
91959037_0_7907661684242014480,1,376
66009064_0_9148652238372261251,0,142
21362676_0_6854186738074119688,1,78
9834884_0_3871985887467090123,1,335
43237185_1_3636357855502246981,0,9
13719111_1_5719401842463579519,0,124
13719111_1_5719401842463579519,0,239
13719111_1_5719401842463579519,0,353
54719588_0_8417197176086756912,3,163
90196673_0_5458330029110291950,0,263
25404227_0_2240631045609013057,1,54
90196673_0_5458330029110291950,0,296
91959037_0_7907661684242014480,1,194
25404227_0_2240631045609013057,1,39
41480166_0_6681239260286218499,0,27
39173938_0_7916056990138658530,1,55
91959037_0_7907661684242014480,1,356
14067031_0_559833072073397908,0,15
20135078_0_7570343137119682530,1,10
29414811_12_251152470253168163,1,22
43237185_1_3636357855502246981,0,8
35188621_0_6058553107571275232,1,73
77694908_0_6083291340991074532,1,24
37856682_0_6818907050314633217,0,75
39650055_5_7135804139753401681,1,96
22864497_0_8632623712684511496,0,138
25404227_0_2240631045609013057,1,29
26310680_0_5150772059999313798,1,244
26310680_0_5150772059999313798,1,249
28086084_0_3127660530989916727,0,147
33401079_0_9127583903019856402,0,78
8468806_0_4382447409703007384,1,24
22864497_0_8632623712684511496,0,290
88523363_0_8180214313099580515,0,141
36102169_0_7739454799295072814,2,54
69537082_0_7789694313271016902,1,120
36102169_0_7739454799295072814,2,277
13719111_1_5719401842463579519,0,109
14067031_0_559833072073397908,0,9
26310680_0_5150772059999313798,1,209
53822652_0_5767892317858575530,1,167
53822652_0_5767892317858575530,1,182
9475172_1_1023126399856690702,1,92
9834884_0_3871985887467090123,1,197
91959037_0_7907661684242014480,1,154
99070098_0_2074872741302696997,1,89
26310680_0_5150772059999313798,1,80
43237185_1_3636357855502246981,0,21
84548468_0_5955155464119382182,1,29
36102169_0_7739454799295072814,2,38
69537082_0_7789694313271016902,1,122
37856682_0_6818907050314633217,0,104
66009064_0_9148652238372261251,0,181
90196673_0_5458330029110291950,0,261
91959037_0_7907661684242014480,1,132
21362676_0_6854186738074119688,1,16
13719111_1_5719401842463579519,0,295
38428277_0_1311643810102462607,1,71
88523363_0_8180214313099580515,0,558
14067031_0_559833072073397908,0,10
39107734_2_2329160387535788734,1,9
13719111_1_5719401842463579519,0,480
39759273_0_1427898308030295194,1,15
91959037_0_7907661684242014480,1,116
29414811_13_8724394428539174350,1,7
13719111_1_5719401842463579519,0,405
37856682_0_6818907050314633217,0,245
14380604_4_3329235705746762392,1,5
28086084_0_3127660530989916727,0,67
9834884_0_3871985887467090123,1,35
84575189_0_6365692015941409487,2,85
91959037_0_7907661684242014480,1,256
13719111_1_5719401842463579519,0,189
84548468_0_5955155464119382182,1,80
66009064_0_9148652238372261251,0,108
90196673_0_5458330029110291950,0,287
53822652_0_5767892317858575530,1,386
9475172_1_1023126399856690702,1,19
21245481_0_8730460088443117515,1,112
13719111_1_5719401842463579519,0,252
41480166_0_6681239260286218499,0,116
39173938_0_7916056990138658530,1,58
91959037_0_7907661684242014480,1,226
53822652_0_5767892317858575530,1,85
52299421_0_4473286348258170200,1,2
41480166_0_6681239260286218499,0,195
91959037_0_7907661684242014480,1,142
28086084_0_3127660530989916727,0,39
53822652_0_5767892317858575530,1,87
53822652_0_5767892317858575530,1,95
22864497_0_8632623712684511496,0,143
53822652_0_5767892317858575530,1,156
90196673_0_5458330029110291950,0,143
37856682_0_6818907050314633217,0,112
13719111_1_5719401842463579519,0,442
91959037_0_7907661684242014480,1,317
36102169_0_7739454799295072814,2,41
37856682_0_6818907050314633217,0,27
54719588_0_8417197176086756912,3,60
52299421_0_4473286348258170200,1,73
91959037_0_7907661684242014480,1,44
53822652_0_5767892317858575530,1,416
36102169_0_7739454799295072814,2,61
69881946_0_1105130426898457358,1,6
36102169_0_7739454799295072814,2,141
